id,novelId,characterId,chapterId,chapterOrder,title,content,source,createdAt,updatedAt
cmr30r3j60akxv16zndp80hjn,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,李晴没追问，喝了口水，目光越过阿条的肩膀往阿力的方向扫了一眼,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j60akyv16zkrby1to7,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,阿条、阿力、小菲，还有坐在角落里的李晴,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j60akzv16z99wahjdz,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,李晴从角落走过来，手里提着保温杯，在阿条工位旁站住：“你昨晚没睡好,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j60al0v16znwezyyrd,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,李晴用下巴点了点她的眼睛：“黑眼圈快掉到下巴了,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j60al1v16zek39yda6,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,王总在群里发了条消息，说周报数据周五交得仓促，让各组核实一遍，十一点前汇总给他,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j60al2v16zywi8wsuw,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,她用黄色高亮标出来，截了张图发给王总,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j60al3v16zftk2upcu,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,十一点差一刻，王总回了消息：“收到，辛苦了,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j60al4v16zhblwf5jo,cmr23pgks000fv16zpwg1ms38,cmr23zj5m0050v16zyqacdl0n,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,陈默发来一条微信：“明天聚会的地址发你了，七点别迟到,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j60al5v16znbm2ahnb,cmr23pgks000fv16zpwg1ms38,cmr23zj5m0050v16zyqacdl0n,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,陈默的头像还是那只灰猫，胡须上沾着一小片叶子,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j60al6v16z9az6o5uy,cmr23pgks000fv16zpwg1ms38,cmr23zj5m0050v16zyqacdl0n,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,她没来由地想起那间办公室里的旧空调声，想起下班后几个同事拼车去吃夜宵的日子，想起陈默递过来一罐冰可乐，说“别太拼”,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j60al7v16z5v1i51wh,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,阿条、阿力、小菲，还有坐在角落里的李晴,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j60al8v16zr9tenoo8,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,十点刚过，小菲从茶水间出来，手里端着两杯咖啡,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr30r3j70al9v16zh7ogomzn,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zobw01rrv16zsmqcorpc,11,11 - 电梯间沉默对峙,目光无意识地扫过办公室——李晴戴着耳机在敲东西，小菲在复印机前站着，复印机的绿光一下一下扫过她的脸,chapter_extract,2026-07-02T04:43:16.002+00:00,2026-07-02T04:43:16.002+00:00
cmr310q2w0antv16zawe5dqrg,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,阿条八点四十三分刷了门禁卡，工区的灯还没全开，空调出风口嗡嗡地送着冷气,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0anuv16zddganvnk,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,阿条的手指继续在键盘上敲打，动作没有停顿，但键入了两个错别字,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0anvv16zaj1taxpt,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,阿条端起水杯喝了一口,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0anwv16z1v4l20gt,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,她把包放在工位上，先去茶水间接了杯温水，走回来的时候，余光习惯性地扫向阿力的位置,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0anxv16zwl0ra5d8,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,脚步声经过她的工位，往阿力那个方向去了,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0anyv16znnqbyczl,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,”阿力的声线低而平，像随口应了一句,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0anzv16z4ui8onbs,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,九点零三分，李晴踩着她那双帆布鞋走进工区，手里拎着便利店的袋子，经过阿条工位时停下来，把一盒草莓味的酸奶放在她桌上,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0ao0v16z1c8n298y,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,”李晴没走，靠在桌边拆自己的三明治，咬了一口，看了阿条一眼，目光在她眼下的青灰上停了停，像是想说什么，但只含糊地说，“烤肉几点来着,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0ao1v16zd0ksrfvw,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,李晴转身往自己工位走，经过阿力那边时说了句“早”，阿力回了句“早”,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0ao2v16zujtg106r,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,九点半，王总从办公室出来，站在过道中间拍了拍手,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0ao3v16ze8mmt22g,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,王总打开投影仪，屏幕上弹出一张KPI完成率的图表,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0ao4v16zumjfazh8,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,王总的目光扫过来,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0ao5v16zkr86vrkx,cmr23pgks000fv16zpwg1ms38,cmr23zj5m0050v16zyqacdl0n,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,她站在柜子前面，打开微信，找到和陈默的对话框,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0ao6v16z7d841sbb,cmr23pgks000fv16zpwg1ms38,cmr23zj5m0050v16zyqacdl0n,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,陈默回得很快：“七八个吧，你认识的还有老王、小周他们,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0ao7v16zmyuku4cc,cmr23pgks000fv16zpwg1ms38,cmr23zj5m0050v16zyqacdl0n,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,陈默回：“你们一个公司的，问问呗,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0ao8v16z2ye5iis9,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,”小菲的声音从那边传来,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0ao9v16zhop4yu9v,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,阿力从左边走过来，停在离她最远的那一侧，和小菲隔了一个身位,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr310q2w0aoav16zerlu6a7w,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zoby01rsv16zxnuxclfi,12,12 - 目光相撞即错开,阿力，你来负责演示那块，小菲配合整理素材,chapter_extract,2026-07-02T04:50:45.128+00:00,2026-07-02T04:50:45.128+00:00
cmr31ahft0arlv16z76lb1czq,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,周一早上，阿条在电梯里就听见了自己的心跳,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0armv16zmjcys712,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,阿条推开门，第一眼就看见阿力坐在工位上，背脊挺直，视线钉在屏幕上一动不动,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0arnv16zr63uvh01,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,阿条走到自己的工位，放下包，摁下开机键,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0arov16zwpixhn82,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,阿条推开门，第一眼就看见阿力坐在工位上，背脊挺直，视线钉在屏幕上一动不动,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0arpv16z4t7aad51,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,纸杯是温热的，指尖触上去的瞬间，她想起储物隔间里阿力捂住她嘴时掌心的温度,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0arqv16zx6deuv56,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,经过阿力工位时，她停了一步，弯下腰说了句什么,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0arrv16zuwtwdpok,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,两次是 App 推送，一次是李晴发来的猫咪表情包,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0arsv16z5ibdikyo,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,李晴从茶水间走出来，手里端着两杯咖啡,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0artv16z33t0cdyl,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,”阿力的遥控笔在图表上画了个圈，目光从幕布上移开，扫过长桌对面的阿条和李晴，“数据口径需要确认,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0aruv16zodau2gkv,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,她点开，是王总六点四十分发的消息：今天上午十点客户演示内部预审，所有人九点半到会议室集合，带好数据初稿,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0arvv16zw6xhnc5z,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,王总坐在投影仪旁边，指关节叩了叩桌面：“先过一遍流程,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0arwv16z5x9dhezf,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,王总合上电脑，丢下一句“下午三点前改完发我”，起身走了,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0arxv16za6ib7wq3,cmr23pgks000fv16zpwg1ms38,cmr23zj5m0050v16zyqacdl0n,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,陈默的头像亮着：‘周六湖滨烤肉店七点，老地方，可别忘,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0aryv16z9y3pmif9,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,小菲从工位站起来，抱着一摞打印好的素材页走向会议室,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0arzv16zfy788ioh,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,小菲坐在他左手边，及时调出对应的素材页面，两人配合得流畅干净,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31ahft0as0v16zf0rwt0hz,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zoc001rtv16zdbja58rs,13,13 - 偷听与攥紧的杯子,小菲走在阿力侧后方，两人间距不到半米，像两块依序入水的石子，波纹都不曾交叠,chapter_extract,2026-07-02T04:58:20.489+00:00,2026-07-02T04:58:20.489+00:00
cmr31k0w50aulv16zm241uo72,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoc101ruv16zr0qqiis6,14,14 - 质问撞上冷墙,她已经连续五天绕开阿力的工位走,chapter_extract,2026-07-02T05:05:45.605+00:00,2026-07-02T05:05:45.605+00:00
cmr31k0w50aumv16zgvq8etj8,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoc101ruv16zr0qqiis6,14,14 - 质问撞上冷墙,五天里，阿力只主动发过那一条“有空吗”，然后就像什么事都没发生过一样，继续在工区与小菲谈工作，继续在会议上发言时从头到尾不看她,chapter_extract,2026-07-02T05:05:45.605+00:00,2026-07-02T05:05:45.605+00:00
cmr31k0w50aunv16z9yuzsylu,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoc101ruv16zr0qqiis6,14,14 - 质问撞上冷墙,手机被她拿起来，解锁，点进与阿力的聊天窗口,chapter_extract,2026-07-02T05:05:45.605+00:00,2026-07-02T05:05:45.605+00:00
cmr31k0w50auov16zrjkwm0u3,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoc101ruv16zr0qqiis6,14,14 - 质问撞上冷墙,她忽然想到李晴那句话——‘你最近是不是有什么事,chapter_extract,2026-07-02T05:05:45.605+00:00,2026-07-02T05:05:45.605+00:00
cmr31k0w50aupv16z56c2mwtb,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoc101ruv16zr0qqiis6,14,14 - 质问撞上冷墙,’——李晴看出来了，连李晴都看出来了，而他假装什么都没发生,chapter_extract,2026-07-02T05:05:45.605+00:00,2026-07-02T05:05:45.605+00:00
cmr31k0w50auqv16zv2yu2rzp,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoc101ruv16zr0qqiis6,14,14 - 质问撞上冷墙,手机震了一下，是李晴的微信：“要不明天午饭聊聊,chapter_extract,2026-07-02T05:05:45.605+00:00,2026-07-02T05:05:45.605+00:00
cmr31k0w50aurv16zaycckmwe,cmr23pgks000fv16zpwg1ms38,cmr23zj5m0050v16zyqacdl0n,cmr24zoc101ruv16zr0qqiis6,14,14 - 质问撞上冷墙,接着屏幕又闪了一次——陈默的消息：“聚会周六七点，别忘了哈,chapter_extract,2026-07-02T05:05:45.605+00:00,2026-07-02T05:05:45.605+00:00
cmr31k0w50ausv16z1o4x9jck,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zoc101ruv16zr0qqiis6,14,14 - 质问撞上冷墙,五天里，阿力只主动发过那一条“有空吗”，然后就像什么事都没发生过一样，继续在工区与小菲谈工作，继续在会议上发言时从头到尾不看她,chapter_extract,2026-07-02T05:05:45.605+00:00,2026-07-02T05:05:45.605+00:00
cmr31k0w50autv16z1mjwnsec,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zoc101ruv16zr0qqiis6,14,14 - 质问撞上冷墙,我在猜你为什么疏远我，在猜你是不是后悔了，在猜小菲知不知道你手上那根棕绳是谁送的，在猜你是不是在用对所有人的冷漠来掩护对我的特殊——还是说你对我已经不需要特殊了,chapter_extract,2026-07-02T05:05:45.605+00:00,2026-07-02T05:05:45.605+00:00
cmr31pnsx0ax0v16z7ha5o0bz,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,阿条第二天走进办公室的时候，比平时早了十五分钟,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0ax1v16zhtwm6lp8,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,阿条拧上杯盖，转过身,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0ax2v16z8s339vt1,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,阿条站在原地，手里的杯子很烫，烫得掌心发疼,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0ax3v16zv76y4ydx,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,屏幕亮起来的时候，她看了眼阿力的工位——空的，椅背挂着他那件灰色外套，桌上放着保温杯，说明他已经到了，只是人不在,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0ax4v16zh3u4wo7o,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,阿力从她身后走过，拉开冰箱门，拿了瓶苏打水,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0ax5v16ziv0gvh88,cmr23pgks000fv16zpwg1ms38,cmr23zj4y004uv16zh1dm72nm,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,阿力的喉结动了一下,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0ax6v16znfca9cx1,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,”李晴的声音从旁边传来,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0ax7v16z2rkl0q6d,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,李晴站在她工位旁，手里端着咖啡杯，脸上的表情不是平时的闲聊式轻松,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0ax8v16zqpw02f1n,cmr23pgks000fv16zpwg1ms38,cmr23zj58004wv16zpaestpwt,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,李晴点点头，回到自己座位,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0ax9v16zxb8tx72g,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,九点半，王总从办公室出来，拍了拍手:“演示材料的初稿今天下班前要交，阿力、小菲，你们俩过来一下,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0axav16zhrgd4lkd,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,”阿力站起来，拿起笔记本走向王总办公室,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0axbv16zmfu7aolz,cmr23pgks000fv16zpwg1ms38,cmr23zj5f004yv16ztyiw8inw,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,王总抱着手臂，表情严肃,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0axcv16zpm4r9y0r,cmr23pgks000fv16zpwg1ms38,cmr23zj5m0050v16zyqacdl0n,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,她打开微信，和陈默的聊天记录还停留在昨天——陈默发了一条“周六晚上七点湖滨烤肉店，别忘了哈”，她没有回复,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0axdv16zdlntunn2,cmr23pgks000fv16zpwg1ms38,cmr23zj5m0050v16zyqacdl0n,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,陈默:“阿条，周六确认一下哈，我好订位,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0axev16zvyxurjmo,cmr23pgks000fv16zpwg1ms38,cmr23zj5m0050v16zyqacdl0n,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,陈默的消息弹出来:“好嘞，周六见,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0axfv16zgrz4qefu,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,九点半，王总从办公室出来，拍了拍手:“演示材料的初稿今天下班前要交，阿力、小菲，你们俩过来一下,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0axgv16zckenblkn,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,小菲从另一侧工位起身，跟在他身后,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31pnsx0axhv16zg7ee6huf,cmr23pgks000fv16zpwg1ms38,cmr23zj5u0052v16zbgy6zbi1,cmr24zoc301rvv16zsof6hdh2,15,15 - 已读不回是答案,小菲坐在会议桌旁，偶尔点头,chapter_extract,2026-07-02T05:10:08.577+00:00,2026-07-02T05:10:08.577+00:00
cmr31xutt0b07v16zce9a0zh9,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoc501rwv16zvt0vmmu0,16,16 - 咖啡杯里的反问,阿条盯着屏幕上那行字，手指悬在键盘上方停了两秒，然后敲下回复：“好,chapter_extract,2026-07-02T05:16:30.929+00:00,2026-07-02T05:16:30.929+00:00
cmr31xutt0b08v16zlw1u7sig,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoc501rwv16zvt0vmmu0,16,16 - 咖啡杯里的反问,阿条没有刻意去看，但余光能扫到那头栗色卷发——小菲正低头翻着什么文件，桌角放着一杯咖啡，纸杯上印着楼下那家咖啡店的绿色logo,chapter_extract,2026-07-02T05:16:30.929+00:00,2026-07-02T05:16:30.929+00:00
cmr31xutt0b09v16zit4ai1d8,cmr23pgks000fv16zpwg1ms38,cmr23zj4j004tv16zlc1ewt6u,cmr24zoc501rwv16zvt0vmmu0,16,16 - 咖啡杯里的反问,阿条把手从鼠标上移开，放在键盘上敲了两行标题，然后伸手去拿自己的水杯,chapter_extract,2026-07-02T05:16:30.929+00:00,2026-07-02T05:16:30.929+00:00
